Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,570486,-,-,-,21.17,-101.7,-6,1892,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2016,1,1,21,30,0,0,0,0,0,0,3,10,133.75,0,0.138,5.300000000000001,2.487,76.60000000000001,93.75,12,810,0.0000,0.0000,N/A
2016,1,1,22,30,0,0,0,0,0,0,1,9,147.48,0,0.138,5.1000000000000005,2.48,78.2,94.93,11,810,0.0000,0.0000,N/A
2016,1,1,23,30,0,0,0,0,0,0,1,8,161.28,0,0.138,4.6000000000000005,2.458,79.30000000000001,91.07000000000001,11,810,0.0000,0.0000,N/A
2016,1,2,0,30,0,0,0,0,0,0,3,8,174.92000000000002,0,0.138,4.1000000000000005,2.434,79.4,88.94,10,810,0.0000,0.0000,N/A
2016,1,2,1,30,0,0,0,0,0,0,0,7,170.67000000000002,0,0.138,3.8000000000000003,2.407,78.9,93.4,10,810,0.0000,0.0000,N/A
2016,1,2,2,30,0,0,0,0,0,0,0,7,156.91,0,0.138,3.5,2.376,82,92.07000000000001,10,810,0.0000,0.0000,N/A
2016,1,2,3,30,0,0,0,0,0,0,1,7,143.12,0,0.138,3,2.347,85.7,91.22,9,810,0.0000,0.0000,N/A
2016,1,2,4,30,0,0,0,0,0,0,3,7,129.42000000000002,0,0.138,2.6,2.326,87.4,96.76,9,810,0.0000,0.0000,N/A
2016,1,2,5,30,0,0,0,0,0,0,1,7,115.88,0,0.138,2.4000000000000004,2.314,88.5,95.86,9,810,0.0000,0.0000,N/A
2016,1,2,6,30,0,0,0,0,0,0,1,7,102.58,0,0.138,2.6,2.303,86,95.22,9,810,0.0000,0.0000,N/A
2016,1,2,7,30,0,0,0,0,0,0,1,7,89.64,0,0.138,2.8000000000000003,2.286,84.60000000000001,88.92,10,810,0.0000,0.0000,N/A
2016,1,2,8,30,78,422,171,78,422,171,1,7,77.28,0,0.138,2.6,2.265,91.30000000000001,79.8,12,810,8.2162,6.2877,N/A
2016,1,2,9,30,113,652,380,113,652,380,0,8,65.82000000000001,0,0.138,2.3000000000000003,2.235,109.80000000000001,70.62,14,810,20.1438,15.6684,N/A
2016,1,2,10,30,129,771,562,129,771,562,0,10,55.84,0,0.138,2.4000000000000004,2.201,149.6,64.87,18,810,31.6775,24.7910,N/A
2016,1,2,11,30,259,538,617,131,843,693,8,11,48.27,0,0.138,2.9000000000000004,2.187,188.8,56.64,20,810,35.8627,28.1362,N/A
2016,1,2,12,30,119,897,760,119,897,760,1,11,44.37,0,0.138,3.4000000000000004,2.21,207.4,52.93,22,810,44.7139,35.1118,N/A
2016,1,2,13,30,371,167,489,115,898,749,3,10,45.1,0,0.138,3.7,2.258,220.20000000000002,49.08,23,810,28.7091,22.5406,N/A
2016,1,2,14,30,122,0,123,107,876,667,3,10,50.27,0,0.138,4.1000000000000005,2.332,229.70000000000002,48.36,23,810,7.0987,5.5663,N/A
2016,1,2,15,30,233,61,266,96,815,520,3,10,58.71,0,0.138,4.4,2.44,239.3,47.81,22,810,14.7729,11.5461,N/A
2016,1,2,16,30,81,687,325,81,687,325,4,10,69.22,4,0.138,3.9000000000000004,2.5380000000000003,246.8,50.54,21,810,16.7533,12.9859,N/A
2016,1,2,17,30,50,412,114,50,412,114,4,10,81.01,4,0.138,2.5,2.5580000000000003,251.9,63.53,19,810,0.0000,0.0000,N/A
2016,1,2,18,30,0,0,0,0,0,0,4,11,93.58,0,0.138,1.6,2.494,254.20000000000002,76.14,17,810,0.0000,0.0000,N/A
2016,1,2,19,30,0,0,0,0,0,0,4,11,106.64,0,0.138,1.5,2.396,258.1,80.38,15,810,0.0000,0.0000,N/A
2016,1,2,20,30,0,0,0,0,0,0,3,11,120.03,0,0.138,1.4000000000000001,2.308,261.6,84.36,15,810,0.0000,0.0000,N/A
2016,1,2,21,30,0,0,0,0,0,0,4,11,133.63,0,0.138,1.4000000000000001,2.242,263.90000000000003,83.05,14,810,0.0000,0.0000,N/A
2016,1,2,22,30,0,0,0,0,0,0,4,11,147.37,0,0.138,1.4000000000000001,2.193,270,88,14,810,0.0000,0.0000,N/A
2016,1,2,23,30,0,0,0,0,0,0,1,10,161.18,0,0.138,1.4000000000000001,2.148,281.7,87.55,13,810,0.0000,0.0000,N/A
2016,1,3,0,30,0,0,0,0,0,0,1,10,174.85,0,0.138,1.4000000000000001,2.09,294.2,92.82000000000001,13,810,0.0000,0.0000,N/A
2016,1,3,1,30,0,0,0,0,0,0,3,10,170.79,0,0.138,1.2000000000000002,2.017,305.6,97.82000000000001,12,810,0.0000,0.0000,N/A
2016,1,3,2,30,0,0,0,0,0,0,1,9,157.01,0,0.138,1.1,1.94,317.40000000000003,100,11,810,0.0000,0.0000,N/A
2016,1,3,3,30,0,0,0,0,0,0,1,9,143.22,0,0.138,1.1,1.862,329.3,100,10,810,0.0000,0.0000,N/A
2016,1,3,4,30,0,0,0,0,0,0,1,9,129.51,0,0.138,1.1,1.79,344.6,100,9,810,0.0000,0.0000,N/A
2016,1,3,5,30,0,0,0,0,0,0,1,8,115.96000000000001,0,0.138,1.1,1.726,1.9000000000000001,100,9,810,0.0000,0.0000,N/A
2016,1,3,6,30,0,0,0,0,0,0,1,8,102.65,0,0.138,1.1,1.666,16.6,100,9,810,0.0000,0.0000,N/A
2016,1,3,7,30,0,0,0,0,0,0,4,9,89.7,0,0.138,1.9000000000000001,1.605,28.6,100,10,810,0.0000,0.0000,N/A
2016,1,3,8,30,49,650,192,49,650,192,1,9,77.33,0,0.138,2.2,1.547,37.800000000000004,79.45,14,810,9.2224,7.0571,N/A
2016,1,3,9,30,65,848,413,65,848,413,0,8,65.85,0,0.138,1.8,1.493,11.700000000000001,61.57,17,810,21.8881,17.0247,N/A
2016,1,3,10,30,73,938,600,73,938,600,0,6,55.84,0,0.138,2.2,1.442,315.70000000000005,45.26,19,810,33.8193,26.4673,N/A
2016,1,3,11,30,78,981,732,78,981,732,0,5,48.230000000000004,0,0.138,2.7,1.3940000000000001,296.6,39.910000000000004,20,810,42.5528,33.3853,N/A
2016,1,3,12,30,79,1000,795,79,1000,795,0,5,44.29,0,0.138,3,1.358,288.3,36.28,21,810,46.7837,36.7378,N/A
2016,1,3,13,30,78,999,785,78,999,785,0,5,44.99,0,0.138,3.3000000000000003,1.339,285.3,35.43,22,810,46.1021,36.1973,N/A
2016,1,3,14,30,75,977,701,75,977,701,0,4,50.13,0,0.138,3.4000000000000004,1.335,284.40000000000003,32.65,22,810,40.4776,31.7409,N/A
2016,1,3,15,30,67,932,553,67,932,553,0,4,58.56,0,0.138,3.2,1.337,286.1,34,21,810,30.7375,24.0254,N/A
2016,1,3,16,30,55,839,355,55,839,355,0,4,69.08,0,0.138,2.3000000000000003,1.334,290.8,38.03,20,810,18.3221,14.2043,N/A
2016,1,3,17,30,35,615,133,35,615,133,1,7,80.87,0,0.138,1.3,1.325,299.40000000000003,55.480000000000004,17,810,0.0000,0.0000,N/A
2016,1,3,18,30,0,0,0,0,0,0,0,7,93.44,0,0.138,1.1,1.315,320.1,65.82000000000001,14,810,0.0000,0.0000,N/A
2016,1,3,19,30,0,0,0,0,0,0,1,6,106.51,0,0.138,1.2000000000000002,1.305,338.6,66.59,13,810,0.0000,0.0000,N/A
2016,1,3,20,30,0,0,0,0,0,0,1,6,119.91,0,0.138,1.2000000000000002,1.3,355.5,68.89,12,810,0.0000,0.0000,N/A
2016,1,3,21,30,0,0,0,0,0,0,1,6,133.51,0,0.138,1.2000000000000002,1.313,8.8,76.57000000000001,11,810,0.0000,0.0000,N/A
2016,1,3,22,30,0,0,0,0,0,0,0,5,147.26,0,0.138,1.2000000000000002,1.346,22.6,80.18,10,810,0.0000,0.0000,N/A
2016,1,3,23,30,0,0,0,0,0,0,0,5,161.07,0,0.138,1.4000000000000001,1.393,38.400000000000006,84.75,9,810,0.0000,0.0000,N/A
2016,1,4,0,30,0,0,0,0,0,0,1,5,174.78,0,0.138,1.5,1.453,48.300000000000004,90.14,8,810,0.0000,0.0000,N/A
2016,1,4,1,30,0,0,0,0,0,0,0,5,170.91,0,0.138,1.6,1.5190000000000001,51.800000000000004,89.2,8,810,0.0000,0.0000,N/A
2016,1,4,2,30,0,0,0,0,0,0,1,5,157.12,0,0.138,1.7000000000000002,1.577,51.7,88.73,7,810,0.0000,0.0000,N/A
2016,1,4,3,30,0,0,0,0,0,0,4,5,143.31,0,0.138,1.6,1.617,52.5,87.54,7,810,0.0000,0.0000,N/A
2016,1,4,4,30,0,0,0,0,0,0,4,4,129.6,0,0.138,1.4000000000000001,1.6380000000000001,53.7,86.13,7,810,0.0000,0.0000,N/A
2016,1,4,5,30,0,0,0,0,0,0,1,4,116.04,0,0.138,1.2000000000000002,1.6400000000000001,55.6,84.92,7,810,0.0000,0.0000,N/A
2016,1,4,6,30,0,0,0,0,0,0,4,4,102.72,0,0.138,1.1,1.6280000000000001,55.300000000000004,84.08,7,810,0.0000,0.0000,N/A
2016,1,4,7,30,0,0,0,0,0,0,4,4,89.76,0,0.138,1.3,1.6,63.5,77.91,8,810,0.0000,0.0000,N/A
2016,1,4,8,30,35,0,35,51,636,190,8,4,77.37,4,0.138,1,1.566,77.7,68.77,11,810,1.6808,1.2860,N/A
2016,1,4,9,30,137,4,139,69,834,410,4,4,65.87,0,0.138,0.9,1.545,75.4,50.99,15,810,7.3656,5.7289,N/A
2016,1,4,10,30,250,371,458,77,926,597,4,3,55.83,0,0.138,1.8,1.5330000000000001,269.1,39.32,18,810,25.8167,20.2044,N/A
2016,1,4,11,30,252,568,631,82,970,729,8,3,48.19,0,0.138,2.7,1.5250000000000001,254.3,34.96,19,810,36.6864,28.7830,N/A
2016,1,4,12,30,319,436,632,83,989,792,3,3,44.2,0,0.138,3.1,1.5150000000000001,251.5,33.56,20,810,37.2011,29.2133,N/A
2016,1,4,13,30,282,25,301,82,987,782,8,3,44.86,0,0.138,3.4000000000000004,1.5070000000000001,250.70000000000002,33.77,21,810,17.6841,13.8851,N/A
2016,1,4,14,30,238,19,251,79,965,699,3,3,49.99,0,0.138,3.6,1.5010000000000001,250.20000000000002,33.53,21,810,14.5009,11.3714,N/A
2016,1,4,15,30,249,238,374,71,917,552,3,3,58.42,0,0.138,3.5,1.492,250.70000000000002,35.28,20,810,20.8040,16.2622,N/A
2016,1,4,16,30,160,148,213,59,820,354,3,3,68.94,4,0.138,2.7,1.47,252.5,37.49,19,810,11.0066,8.5343,N/A
2016,1,4,17,30,62,107,80,38,587,133,4,5,80.73,4,0.138,1.6,1.429,254,53.32,16,810,0.0000,0.0000,N/A
2016,1,4,18,30,0,0,0,0,0,0,4,6,93.31,0,0.138,1.3,1.389,253.8,66.59,13,810,0.0000,0.0000,N/A
2016,1,4,19,30,0,0,0,0,0,0,4,6,106.38,0,0.138,1.3,1.369,255.70000000000002,69.2,13,810,0.0000,0.0000,N/A
2016,1,4,20,30,0,0,0,0,0,0,4,6,119.78,0,0.138,1.4000000000000001,1.37,259.40000000000003,71.96000000000001,12,810,0.0000,0.0000,N/A
2016,1,4,21,30,0,0,0,0,0,0,0,5,133.4,0,0.138,1.3,1.3780000000000001,265.3,75.59,11,810,0.0000,0.0000,N/A
2016,1,4,22,30,0,0,0,0,0,0,1,5,147.14000000000001,0,0.138,1.2000000000000002,1.379,272.1,79.64,10,810,0.0000,0.0000,N/A
2016,1,4,23,30,0,0,0,0,0,0,1,5,160.97,0,0.138,1.1,1.371,280,84.02,9,810,0.0000,0.0000,N/A
2016,1,5,0,30,0,0,0,0,0,0,1,5,174.71,0,0.138,1,1.353,291.1,81.89,9,810,0.0000,0.0000,N/A
2016,1,5,1,30,0,0,0,0,0,0,1,4,171.03,0,0.138,1,1.327,303.2,79.81,8,810,0.0000,0.0000,N/A
2016,1,5,2,30,0,0,0,0,0,0,0,4,157.22,0,0.138,1,1.294,310.1,84.03,8,810,0.0000,0.0000,N/A
2016,1,5,3,30,0,0,0,0,0,0,1,4,143.41,0,0.138,1.1,1.246,312.90000000000003,81.68,7,810,0.0000,0.0000,N/A
2016,1,5,4,30,0,0,0,0,0,0,1,3,129.68,0,0.138,1.1,1.185,315.20000000000005,84.48,7,810,0.0000,0.0000,N/A
2016,1,5,5,30,0,0,0,0,0,0,1,3,116.12,0,0.138,1,1.107,323,82.03,7,810,0.0000,0.0000,N/A
2016,1,5,6,30,0,0,0,0,0,0,0,2,102.79,0,0.138,0.7000000000000001,1.022,330.5,74.91,7,810,0.0000,0.0000,N/A
2016,1,5,7,30,0,0,0,0,0,0,1,2,89.81,0,0.138,0.4,0.9440000000000001,339.8,69.95,9,810,0.0000,0.0000,N/A
2016,1,5,8,30,36,762,203,36,762,203,1,3,77.41,0,0.138,0.8,0.887,37.6,60.33,12,810,9.7460,7.4567,N/A
2016,1,5,9,30,48,929,428,48,929,428,0,3,65.88,0,0.138,2.3000000000000003,0.857,258.8,49.89,15,810,22.6778,17.6384,N/A
2016,1,5,10,30,56,1000,618,56,1000,618,0,2,55.82,0,0.138,3.5,0.851,263.5,39.03,17,810,34.8373,27.2641,N/A
2016,1,5,11,30,63,1030,751,63,1030,751,0,2,48.13,0,0.138,3.8000000000000003,0.86,262.2,34.81,19,810,43.6720,34.2643,N/A
2016,1,5,12,30,72,1033,814,72,1033,814,0,1,44.11,0,0.138,4.1000000000000005,0.882,260.7,31.16,20,810,47.9262,37.6363,N/A
2016,1,5,13,30,76,1021,801,76,1021,801,0,1,44.730000000000004,0,0.138,4.4,0.91,259.8,28.29,20,810,47.0774,36.9650,N/A
2016,1,5,14,30,76,991,715,76,991,715,0,0,49.85,0,0.138,4.5,0.934,260,27.82,21,810,41.3285,32.4106,N/A
2016,1,5,15,30,66,951,567,66,951,567,0,0,58.27,0,0.138,4.5,0.9480000000000001,259.1,29.3,20,810,31.5654,24.6761,N/A
2016,1,5,16,30,56,854,365,56,854,365,0,0,68.79,0,0.138,3.6,0.9540000000000001,258.3,31.220000000000002,18,810,18.8856,14.6460,N/A
2016,1,5,17,30,37,622,139,37,622,139,1,2,80.59,0,0.138,2.2,0.9560000000000001,258.8,46.02,15,810,0.0000,0.0000,N/A
2016,1,5,18,30,0,0,0,0,0,0,0,4,93.17,0,0.138,1.6,0.9590000000000001,262.3,62.71,12,810,0.0000,0.0000,N/A
2016,1,5,19,30,0,0,0,0,0,0,0,3,106.25,0,0.138,1.5,0.965,267.1,65.8,10,810,0.0000,0.0000,N/A
2016,1,5,20,30,0,0,0,0,0,0,1,3,119.66,0,0.138,1.5,0.979,272.90000000000003,69.36,10,810,0.0000,0.0000,N/A
2016,1,5,21,30,0,0,0,0,0,0,1,3,133.28,0,0.138,1.5,1,282.2,73.15,9,810,0.0000,0.0000,N/A
2016,1,5,22,30,0,0,0,0,0,0,0,3,147.03,0,0.138,1.6,1.029,294.7,77.14,8,810,0.0000,0.0000,N/A
2016,1,5,23,30,0,0,0,0,0,0,1,3,160.87,0,0.138,1.7000000000000002,1.057,306.3,76.36,8,810,0.0000,0.0000,N/A
2016,1,6,0,30,0,0,0,0,0,0,1,3,174.64000000000001,0,0.138,1.8,1.081,315.20000000000005,81.54,7,810,0.0000,0.0000,N/A
2016,1,6,1,30,0,0,0,0,0,0,0,3,171.15,0,0.138,1.7000000000000002,1.099,321.1,81.67,6,810,0.0000,0.0000,N/A
2016,1,6,2,30,0,0,0,0,0,0,1,3,157.32,0,0.138,1.6,1.108,326.90000000000003,87.78,6,810,0.0000,0.0000,N/A
2016,1,6,3,30,0,0,0,0,0,0,0,3,143.5,0,0.138,1.4000000000000001,1.104,331.20000000000005,88.07000000000001,6,810,0.0000,0.0000,N/A
2016,1,6,4,30,0,0,0,0,0,0,1,3,129.77,0,0.138,1.2000000000000002,1.089,334.90000000000003,88.08,5,810,0.0000,0.0000,N/A
2016,1,6,5,30,0,0,0,0,0,0,1,3,116.19,0,0.138,1,1.071,343.20000000000005,87.99,5,810,0.0000,0.0000,N/A
2016,1,6,6,30,0,0,0,0,0,0,1,3,102.85000000000001,0,0.138,0.9,1.052,357.20000000000005,87.93,5,810,0.0000,0.0000,N/A
2016,1,6,7,30,0,0,0,0,0,0,1,3,89.86,0,0.138,1,1.029,16.400000000000002,76.98,7,810,0.0000,0.0000,N/A
2016,1,6,8,30,38,747,201,38,747,201,1,3,77.44,0,0.138,1.2000000000000002,1.002,43,61.13,11,810,9.6483,7.3815,N/A
2016,1,6,9,30,51,916,425,51,916,425,0,3,65.89,0,0.138,2.2,0.981,240.8,48.35,15,810,22.5171,17.5133,N/A
2016,1,6,10,30,59,989,615,59,989,615,0,3,55.800000000000004,0,0.138,3.5,0.974,233.20000000000002,42.02,17,810,34.6715,27.1346,N/A
2016,1,6,11,30,340,249,507,64,1025,748,3,2,48.07,0,0.138,4.2,0.982,235.4,39.09,18,810,29.4889,23.1368,N/A
2016,1,6,12,30,67,1036,813,67,1036,813,0,2,44,0,0.138,4.7,0.997,238.8,35.7,19,810,47.8821,37.6025,N/A
2016,1,6,13,30,68,1032,803,68,1032,803,1,2,44.6,0,0.138,5.1000000000000005,1.008,243.3,32.42,20,810,47.2127,37.0722,N/A
2016,1,6,14,30,67,1009,720,67,1009,720,0,1,49.69,0,0.138,5.300000000000001,1.012,246.10000000000002,31.400000000000002,20,810,41.6417,32.6577,N/A
2016,1,6,15,30,240,322,410,63,960,570,3,1,58.11,0,0.138,5.2,1.014,247.8,32.67,19,810,22.8447,17.8602,N/A
2016,1,6,16,30,157,242,245,55,862,369,3,1,68.64,4,0.138,4.2,1.025,249.10000000000002,34.6,18,810,12.6930,9.8452,N/A
2016,1,6,17,30,37,630,142,37,630,142,3,2,80.44,4,0.138,2.6,1.044,250.9,44.95,14,810,0.0000,0.0000,N/A
2016,1,6,18,30,0,0,0,0,0,0,1,3,93.03,0,0.138,1.7000000000000002,1.063,255.20000000000002,61.59,11,810,0.0000,0.0000,N/A
2016,1,6,19,30,0,0,0,0,0,0,1,3,106.12,0,0.138,1.7000000000000002,1.074,256.90000000000003,65.89,10,810,0.0000,0.0000,N/A
2016,1,6,20,30,0,0,0,0,0,0,4,3,119.53,0,0.138,1.8,1.084,259.40000000000003,70.44,9,810,0.0000,0.0000,N/A
2016,1,6,21,30,0,0,0,0,0,0,1,3,133.16,0,0.138,1.9000000000000001,1.096,264.90000000000003,75.44,9,810,0.0000,0.0000,N/A
2016,1,6,22,30,0,0,0,0,0,0,1,3,146.92000000000002,0,0.138,1.8,1.099,272.1,81.08,8,810,0.0000,0.0000,N/A
2016,1,6,23,30,0,0,0,0,0,0,1,4,160.77,0,0.138,1.6,1.087,279.6,87.04,7,810,0.0000,0.0000,N/A
2016,1,7,0,30,0,0,0,0,0,0,1,3,174.57,0,0.138,1.4000000000000001,1.064,283.6,86.89,6,810,0.0000,0.0000,N/A
2016,1,7,1,30,0,0,0,0,0,0,0,3,171.26,0,0.138,1.3,1.036,285.8,93.05,6,810,0.0000,0.0000,N/A
2016,1,7,2,30,0,0,0,0,0,0,0,3,157.42000000000002,0,0.138,1.2000000000000002,0.996,289.7,99.95,5,810,0.0000,0.0000,N/A
2016,1,7,3,30,0,0,0,0,0,0,1,3,143.59,0,0.138,1.1,0.9440000000000001,290.8,99.79,5,810,0.0000,0.0000,N/A
2016,1,7,4,30,0,0,0,0,0,0,1,3,129.85,0,0.138,1.1,0.891,288.6,99.44,4,810,0.0000,0.0000,N/A
2016,1,7,5,30,0,0,0,0,0,0,0,3,116.26,0,0.138,1.1,0.845,282.40000000000003,99.22,4,810,0.0000,0.0000,N/A
2016,1,7,6,30,0,0,0,0,0,0,3,3,102.91,0,0.138,1,0.8130000000000001,274.2,99.24000000000001,4,810,0.0000,0.0000,N/A
2016,1,7,7,30,0,0,0,0,0,0,1,3,89.91,0,0.138,1.4000000000000001,0.796,268.40000000000003,86.76,6,810,0.0000,0.0000,N/A
2016,1,7,8,30,38,763,203,38,763,203,1,4,77.47,0,0.138,2.7,0.784,262.5,67.99,10,810,9.7425,7.4532,N/A
2016,1,7,9,30,50,931,430,50,931,430,0,3,65.9,0,0.138,3.9000000000000004,0.775,253,50.75,13,810,22.7803,17.7178,N/A
2016,1,7,10,30,57,1004,621,57,1004,621,0,1,55.77,0,0.138,4.4,0.777,249.70000000000002,40.37,15,810,35.0148,27.4036,N/A
2016,1,7,11,30,61,1038,756,61,1038,756,0,0,48.01,0,0.138,4.6000000000000005,0.792,251.70000000000002,36.13,17,810,43.9805,34.5074,N/A
2016,1,7,12,30,64,1049,821,64,1049,821,0,0,43.89,0,0.138,4.7,0.8150000000000001,258.1,32.7,18,810,48.3681,37.9850,N/A
2016,1,7,13,30,65,1045,811,65,1045,811,0,0,44.46,0,0.138,4.7,0.837,261.7,29.79,18,810,47.7022,37.4577,N/A
2016,1,7,14,30,65,1021,728,65,1021,728,0,0,49.53,0,0.138,4.5,0.85,261.5,29.09,19,810,42.1287,33.0411,N/A
2016,1,7,15,30,60,976,578,60,976,578,0,0,57.95,0,0.138,4.2,0.85,259.3,30.37,18,810,32.2330,25.2019,N/A
2016,1,7,16,30,52,883,376,52,883,376,0,0,68.48,0,0.138,3,0.848,254.5,32.2,16,810,19.5066,15.1328,N/A
2016,1,7,17,30,36,659,147,36,659,147,1,2,80.3,0,0.138,1.7000000000000002,0.845,252.8,47.25,13,810,0.0000,0.0000,N/A
2016,1,7,18,30,0,0,0,0,0,0,1,3,92.89,0,0.138,1.4000000000000001,0.8280000000000001,250.60000000000002,65.03,11,810,0.0000,0.0000,N/A
2016,1,7,19,30,0,0,0,0,0,0,1,3,105.99000000000001,0,0.138,1.4000000000000001,0.802,241,68.13,10,810,0.0000,0.0000,N/A
2016,1,7,20,30,0,0,0,0,0,0,1,2,119.41,0,0.138,1.5,0.783,231.8,70.66,9,810,0.0000,0.0000,N/A
